id,NPRO,DPRO,TVEH,CORT,REEM,UBIC,STOC,PCUR,PEND,DIFE,FUEN,FUSA,ZDOC,BPCL,PDUM,PDUA,BPNC,CPRO,FAM1,FAMI,NPRV,CADU,VTPR,VT00,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11,VT12,VT13,VT14,VT15,VT16,VT17,VT18,VT19,VT20,VT21,VT22,VT23,VT24
4568,7700851608,EMPACADURA CAJA   T4,,1121,,40809,2,0,0,0,1998-09-10,1998-06-19,,12943.00,2656.20,1533.26,7766.00,,,564,11,,0.21,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4569,7700851693,DEFLECTOR         19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,10777.00,0.00,0.00,7005.00,,,465,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,7700851728,TAPA LATERAL CAJA 19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,45612.00,0.00,0.00,29648.00,,,76,11,367,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,7700851730,MULTIPLE ESCAPE  B/5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,219433.00,0.00,0.00,142631.00,,,6,11,373,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,7700851781,KIT.TAPA/ROTOR.   19,,1121,7700102012,,0,0,0,0,0000-00-00,0000-00-00,,41247.00,0.00,0.00,24748.00,,,615,11,514,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,7700851815,MANGUERA BOMBA A. 21,,1111,,70907,12,0,0,8,1998-08-03,1998-10-23,,8292.00,2637.69,1130.22,5390.00,,,549,13,148,4.00,0,0,1,9,8,1,4,9,4,6,0,7,3,1,2,8,2,1,8,1,6,5,6,4,0
4574,7700851826,MANGUERA CARB.AUT.19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,975,11,148,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,7700851875,MANGUERA INTERB.  19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,41545.00,0.00,0.00,27004.00,,,549,11,148,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,7700851979,CARTER TERMOST.19/LY,,1111,,40206,3,0,0,0,0000-00-00,0000-00-00,,23120.00,4170.27,1866.30,15028.00,GG8,,51,11,775,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,7700851994,JGO CABLES     BY/LY,,1111,,30302,2,0,0,0,1998-09-10,1998-09-23,,67411.00,18686.60,10786.62,43817.00,NV1,,623,11,253,0.17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4578,7700852013,BIELETA DE CAMBIO B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,38994.00,0.00,0.00,25346.00,,,993,11,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,7700852033,EMPACADURA CARBUR.B5,,1021,,110701,19,0,0,0,1998-09-10,1998-10-30,,46007.00,11677.21,6305.87,27604.00,,,524,11,484,6.33,0,0,5,4,10,1,3,20,7,5,1,8,9,7,6,16,11,0,13,9,3,3,4,7,0
4580,7700852036,MULTIPLE ADM.     B5,,1131,,,0,0,0,0,0000-00-00,0000-00-00,,276106.00,0.00,0.00,220885.00,,,6,11,373,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,7700852045,SOPORTE GUAYA     B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,15973.00,0.00,0.00,10382.00,,,174,11,247,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,7700852095,MODULO ENCEND.SIN.19,,1411,,210703,1,0,0,0,1998-02-19,1998-02-18,,376548.00,58933.47,0.00,244756.00,NV1,,610,11,529,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4583,7700852205,TUBO CARTER OIL  B/5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,46,11,757,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,7700852233,TUBERIA GASOLINA  19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,37921.00,0.00,0.00,24649.00,,,991,11,115,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,7700852434,EMPACADURA ARBOL  19,,1011,,,0,0,0,0,0000-00-00,0000-00-00,,4222.00,0.00,0.00,2744.00,,,529,11,124,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,7700852547,TOMA MANGUERA A/A B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,4563.00,0.00,0.00,2966.00,,,991,11,424,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,7700852573,ELECTRO VALVULA   B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,573,11,652,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,7700852576,EMBRAGUE E2      AX4,,1131,,220702,4,0,0,0,1997-03-06,1997-03-06,,93269.00,81469.79,36459.69,74615.00,,,572,11,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1
4589,7700852662,MODULO ENCEND  22/FS,,1431,,250504,1,0,0,0,1998-08-03,1998-10-28, EX 7700852093,78488.00,32262.96,13678.61,62790.00,,,610,11,529,1.21,0,0,1,0,4,0,2,3,2,1,1,0,0,3,0,0,0,5,1,4,1,0,0,0,1
4590,7700852664,MODULO ENCEND. F4/B5,,1431,,30908,1,0,0,0,1997-08-19,1998-02-06,,248580.00,100957.68,45180.98,198864.00,,,610,11,529,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4591,7700852699,CARCAZA FILTRO    B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,148935.00,0.00,0.00,96808.00,,,513,11,424,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,7700852923,MANGUERA CARBURAD.BY,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,157896.00,0.00,0.00,102632.00,,,974,11,148,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,7700852964,ABRAZADERA TUBO   B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,6584.00,0.00,0.00,4280.00,,,109,11,247,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,7700853022,ANILLO ACEITE     TW,TW,1121,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,0,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,7700853023,ANILLO COMPRES.19/LY,,1121,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,11,11,358,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,7700853024,ANILLO CROMADO 19/LY,,1121,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,0,11,358,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,7700853114,ARANDELA VALVULA. 21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1374.00,0.00,0.00,893.00,,,465,11,465,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,7700853153,ANILLO SINCRONICO 75,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,100747.00,0.00,0.00,65486.00,,,63,11,649,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,7700853230,CORREA ALT.PLANA  CD,,1121,,180301,6,0,0,0,1998-05-20,1998-10-15,,20647.00,4481.45,2005.56,12388.00,,,503,11,151,0.92,0,0,1,0,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,2,10,1
4600,7700853231,TUBO DE AGUA      SF,,1131,,130807,2,0,0,0,0000-00-00,0000-00-00,,26676.00,9202.60,4118.38,21341.00,NV2,,183,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,7700853245,COPELA VALVULA BY/LY,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,7488.00,0.00,0.00,4867.00,,,30,11,373,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,7700853373,ESTOPERA CIGUE.   21,,1111,7700866876,,0,0,0,0,0000-00-00,0000-00-00,,32333.00,0.00,0.00,21016.00,,,971,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,7700853480,BOMBA GASOL.MEC.  19,,1021,,190103,3,0,0,0,1998-07-07,1998-08-11,L533 SINC.,36127.00,7597.61,3139.02,21676.00,,,505,11,376,0.83,0,0,0,0,1,3,0,0,2,3,0,1,0,3,0,1,0,2,0,2,0,0,0,2,0
4604,7700853548,CARCAZA FILT.AIRE 19,,1111,,330302,2,0,0,0,1998-10-21,1998-10-21,,148936.00,38175.83,14258.94,96808.00,,,513,11,,0.04,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,7700853718,TUERCA BIELA   96/73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,3444.00,0.00,0.00,2239.00,,,32,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,7700853745,MODULO ENCENDIDO  63,,1431,,250404,1,0,0,0,1998-10-06,1998-10-20,,182256.00,77112.55,66157.43,145805.00,,,610,11,529,0.88,0,0,3,0,3,2,0,3,1,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0
4607,7700853746,MODULO ENCENDIDO  21,,1431,,1-0101,1,0,0,0,1998-01-05,1998-01-13,,248580.00,53058.40,0.00,198864.00,NV1,,610,11,529,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
4608,7700853774,POLEA CIGUEÑAL    21,,1111,,60102,1,0,0,0,1998-09-10,1998-09-24,,130580.00,36190.73,20890.67,84877.00,,,9,11,472,0.21,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4609,7700853827,MOTOR ARRANQUE    19,,1311,,70901,1,0,0,0,1998-06-10,1998-02-18,,302400.00,69541.85,30928.32,196560.00,NV1,,606,11,517,0.17,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4610,7700853896,JUNTA TAPA VALVUL 63,,1411,,120105,68,0,0,0,1998-07-03,1998-10-28,,847.00,221.13,89.94,551.00,,,508,11,172,6.38,0,0,9,23,16,0,0,2,22,0,20,18,12,0,0,0,0,10,0,21,0,0,0,0,0
4611,7700853897,JUNTA TAPA TERMOS.21,,1421,,70604,16,0,0,0,1998-09-10,1998-08-12,EX 7704000276,3462.00,874.43,455.55,2077.00,,,526,11,205,0.92,0,0,0,0,7,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,7700853902,EMPACADURA MULT.  22,,1411,,110905,1,0,0,8,1998-10-31,1998-09-10,,2376.00,372.68,166.78,1544.00,NV2,,528,11,481,0.42,0,0,0,1,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
4613,7700853903,JUNTA BOMBA GAS.  75,,1411,,80304,17,0,0,0,1998-08-03,1998-06-16,,2967.00,786.09,331.16,1929.00,,,508,11,181,0.96,0,0,0,0,0,0,5,0,9,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0
4614,7700853915,ENFRIAD.FILTRO 21/B5,,1131,,40204,2,0,0,0,1998-07-14,1998-08-25,,109296.00,43604.73,13806.44,87437.00,,,58,11,,0.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,7700853990,CORR.B.DIR.COMP.PLB5,,1421,,240102,38,0,0,0,1998-08-03,1998-10-23,,11172.00,2303.39,987.17,6703.00,,,503,11,154,9.50,0,0,5,13,4,2,5,9,29,13,0,13,7,21,7,12,4,13,8,15,9,3,6,30,0
4616,7700854002,MANGUERA FILTRO   19,,1111,,90903,1,0,0,0,1997-06-09,1997-06-09,,5502.00,1385.21,0.00,3576.00,NV1,,974,11,148,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
4617,7700854024,SOPORTE BOMBA DIR.B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,77279.00,0.00,0.00,50231.00,,,850,11,325,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,7700854037,SEPARADOR COMP.   B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,6502.00,0.00,0.00,4226.00,,,109,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,7700854039,SOPORTE POLEA     B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,51090.00,0.00,0.00,33208.00,,,27,11,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,7700854040,SOPORTE BOMBA DIR.B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,276466.00,0.00,0.00,179703.00,,,653,11,325,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,7700854041,JGO. JTA MOTOR BB/FS,,1421,,230302,1,0,0,0,1998-10-20,1998-10-20,EX 7700748648,23040.00,6733.02,1619.77,13824.00,,,522,11,,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,7700854062,DEFLECTOR AIRE    LG,,1111,,130203,4,0,0,0,0000-00-00,0000-00-00,,3564.00,452.40,202.46,2317.00,NV2,,924,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,7700854085,MODULO ENCENDIDO.B/5,,1431,,,0,0,0,0,0000-00-00,0000-00-00,,248580.00,0.00,0.00,198864.00,,,610,11,529,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,7700854102,MODULO            B5,,1121,,60102,1,0,0,0,1998-06-08,1998-02-18,,407928.00,96527.84,37498.67,244757.00,NV1,,610,11,,0.08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,7700854148,SONDA OXIGENO.    B5,,1111,,110208,1,0,0,0,1998-09-11,1998-09-23,,120320.00,33348.13,13793.80,78208.00,,,576,11,664,0.33,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4626,7700854161,CALCULADOR ELECT. 83,,1131,,,0,0,0,0,0000-00-00,0000-00-00,,451859.00,0.00,0.00,361487.00,,,642,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,7700854163,CORREA TPO.PLANA  43,,1111,,200504,18,0,0,0,1998-08-03,1998-09-17,DIENTE REDONDO,19274.00,5006.17,2001.81,12528.00,,,507,11,151,2.58,0,0,0,4,2,4,0,9,3,11,0,1,5,2,2,6,3,1,2,3,1,0,0,3,0
4628,7700854265,MODULO ENCENDIDO  42,,1431,,,0,0,0,0,0000-00-00,0000-00-00,,248580.00,0.00,0.00,198864.00,,,610,11,529,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,7700854268,MODULO ENCENDIDO T/4,,1411,,190701,1,0,0,0,1998-06-08,1998-04-02,,274320.00,96527.84,37498.67,178308.00,NV2,,610,11,529,0.08,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4630,7700854339,TAPA TRAS. CJA    19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,18,11,367,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,7700854373,POLEA/TENSR/LISA  B5,,1111,,130503,1,0,0,0,1998-06-08,1998-10-28,,43374.00,11119.80,4319.77,28193.00,,,27,11,472,0.46,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0
4632,7700854374,POLEA BOMBA DIR.  B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,51461.00,0.00,0.00,33450.00,,,9,11,472,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,7700854380,SOPORTE PERCORAC. 19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,65112.00,0.00,0.00,42323.00,,,510,11,325,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,7700854381,MANGUERA MOT SOPL.19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,25349.00,0.00,0.00,16477.00,,,975,11,148,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,7700854384,ANILLOS ACEITE    19,,1621,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,11,11,358,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,7700854395,EMPACADURA CAMARA.T4,,1461,,10701,2,0,0,0,1997-03-19,1997-03-19,,3680.00,835.77,374.03,1472.00,OO8,,528,11,172,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
4637,7700854407,GUIA PALANCA CAMB.B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,993,11,163,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,7700854426,CARCAZA FILTRO .  19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,54434.00,0.00,0.00,35382.00,,,513,11,424,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,7700854470,SOPORTE CAJ/MOT   19,,1111,,330302,1,0,0,0,0000-00-00,0000-00-00,,57562.00,13129.69,5875.85,37415.00,,,55,11,643,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,7700854492,JUNTA BAJANTE     63,,1421,,80404,15,0,0,0,1997-10-27,1997-11-04,,14580.00,3348.03,1498.32,8748.00,SS8,,528,11,484,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0
4641,7700854494,CAJA MARIPOSA  BY/LY,,1131,,160801,1,0,0,0,1998-10-06,1998-09-24,COMPLETA,418407.00,173101.18,130165.68,334726.00,,,,11,,0.21,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,7700854498,MANILLA PALANC 19/BB,,1111,,140301,2,0,0,0,1998-04-21,1998-09-22,,36496.00,10473.49,4467.51,23722.00,,,77,11,,0.21,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,7700854512,TREN,,1111,,120201,4,0,0,0,0000-00-00,0000-00-00,,503285.00,119859.54,53640.02,327135.00,NV2,,993,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,7700854539,EMPACAD.MULTIP.BY/LY,,1421,,,0,0,0,0,0000-00-00,0000-00-00,,23461.00,0.00,0.00,14077.00,,,528,11,205,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,7700854611,MANGUERA GASOLINA 19,,1121,,,0,0,0,0,0000-00-00,0000-00-00,,60461.00,0.00,0.00,36277.00,,,974,11,148,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,7700854614,TUBO DE AGUA   19/21,,1111,,70701,2,0,0,0,0000-00-00,0000-00-00,,47429.00,8727.37,3905.71,30829.00,GG8,,183,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,7700854640,EMPACAD TAPA V.B5/FS,,1421,,40901,3,0,0,0,1997-12-10,1998-09-22,,5887.00,1467.26,754.23,3532.00,,,529,11,157,0.92,0,0,0,1,2,2,2,1,1,0,1,0,0,2,0,2,3,1,4,0,0,0,0,0,0
4648,7700854646,ARANDELA       41/73,,1411,,110706,14,0,0,0,1998-10-31,1998-05-13,,864.00,211.49,94.65,562.00,NV2,,508,11,262,0.25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,7700854647,JUNTA BOMBA       47,,1121,,,0,0,0,0,0000-00-00,0000-00-00,,2501.00,0.00,0.00,1501.00,,,508,11,157,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,7700854652,JUNTA COLECTOR    96,,1421,,,0,0,0,0,0000-00-00,0000-00-00,,9609.00,0.00,0.00,5765.00,,,528,11,481,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,7700854710,JUNTA CAMARA   63/21,,1421,,130902,16,0,0,0,1998-08-03,1998-06-26,,39675.00,9631.58,4083.53,23805.00,,,525,11,484,0.92,0,0,0,0,0,0,7,4,1,3,0,2,2,0,0,1,0,0,0,0,2,0,0,0,0
4652,7700854752,COPELA ELASTICA   19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,5055.00,0.00,0.00,3286.00,,,991,11,130,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,7700854776,FILTRO ACEITE     B5,,1131,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,501,13,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,7700854842,ESTOP/ARB.LEVA 63/BB,,1121,,110404,75,0,0,0,1998-08-03,1998-10-06,,4622.00,943.85,393.94,2773.00,,,971,11,493,12.00,0,0,1,14,7,9,18,10,14,50,0,17,2,25,41,6,20,0,0,45,0,0,4,2,3
4655,7700854867,EMPACADURA MULTIPL19,,1421,,40401,5,0,0,0,1998-08-03,1998-09-14,,11923.00,2940.08,1243.55,7154.00,,,528,11,205,1.33,0,0,0,2,2,4,1,2,2,2,0,0,3,0,4,0,2,0,2,2,0,0,0,4,0
4656,7700854879,SOPORTE MULTIP BY/LY,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,34682.00,0.00,0.00,22543.00,,,991,11,325,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,7700854880,SOPORTE MULTIP BY/LY,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,34682.00,0.00,0.00,22543.00,,,991,11,373,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,7700854918,TORRE FIJA        TW,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,425247.00,0.00,0.00,276411.00,,,65,11,649,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,7700854919,TORRE FIJA        19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,316814.00,0.00,0.00,205929.00,,,65,11,649,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,7700854932,DUCTO A/A         19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,38022.00,0.00,0.00,24714.00,,,975,11,115,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,7700854946,TAPA DISTRIBUIDOR CD,,1131,,,0,0,0,0,0000-00-00,0000-00-00,,135553.00,0.00,0.00,108442.00,,,21,11,514,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,7700854954,MOTOR DE ARRANQUE B5,,1331,7700272482,,0,0,0,0,0000-00-00,0000-00-00,,240299.00,0.00,0.00,192239.00,,,606,11,538,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,7700854955,MOTOR ARRANQUE.  B5/,,1321,,,0,0,0,0,0000-00-00,0000-00-00,,427375.00,0.00,0.00,256425.00,,,606,11,517,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,7700854978,VALVULA           19,,1111,,60606,1,0,0,0,1998-07-07,1997-10-28,VER 7700863563 (NT),836.00,221.40,92.85,543.00,,,195,11,,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4665,7700854980,SOPORTE CAMARA BY/LY,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,3383.00,0.00,0.00,2199.00,,,109,11,247,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,7700855000,MODULO ENCENDIDO  42,,1431,,210901,1,0,0,0,1998-06-10,1998-02-18,,274320.00,96527.84,42930.17,219456.00,NV1,,610,11,529,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0
4667,7700855045,MANGUERA TOMA AIR.BY,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,52040.00,0.00,0.00,33826.00,,,510,11,148,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,7700855078,ELECTRO VALVULA   19,,1121,,50808,1,0,0,0,1996-10-11,1996-10-11,,33569.00,5766.90,0.00,20141.00,,,573,11,573,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,7700855079,BOMBA GASOL.ELECT.19,,1021,,50907,3,0,0,0,1998-08-03,1998-06-11,L533 AUTOM.,110699.00,27408.81,11536.86,66419.00,,,505,11,376,0.17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
