ID;NPRO;DPRO;TVEH;ZDOC;REEM;CPRO;CORT;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;BPCL;BPNC;PDUM;PDUA;FAM1;FAMI;NPRV;CADU
1454;7700710399;SWITCH L.P.B.     63;63;;;;1111;6-0407;1;0;0;0;1998-07-07;1998-10-29;50226;32646.9;17579.1;5547.62;0.65;679;11;565
1455;7700710511;TAMBOR FRENO   43/63;63;;;NV2;1111;55-0201;2;0;0;0;1997-01-14;1997-01-14;179810;116876.5;62933.5;15800.46;0.65;116;13;
1456;7700710524;BRAZO TRASERO SUP 75;75;;;;1131;;0;0;0;0;1980-01-01;1980-01-01;76824;61459.2;15364.8;0;0.8;131;11;685
1457;7700710583;APOYA BRAZO       73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;81377;52895.05;28481.95;0;0.65;382;11;169
1458;7700710718;BIELETA BARRA EST 51;51;;;GG8;1111;5-0203;6;0;0;0;1998-06-08;1998-10-28;27850;18102.5;9747.5;2053.75;0.65;112;11;685
1459;7700710930;PROTECTOR GUAR.IZ.43;43;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;61682;40093.3;21588.7;0;0.65;405;11;169
1460;7700710931;PROTECTOR GUAR.DR.43;43;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;61682;40093.3;21588.7;0;0.65;405;11;169
1461;7700711045;BOTON RESPALDO    73;73;;;NV2;1111;15-0905;4;0;0;0;1980-01-01;1980-01-01;1188;772.2;415.8;128.3;0.65;318;11;
1462;7700711046;CERROJO RESPALDO  73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;18850;12252.5;6597.5;0;0.65;997;11;310
1463;7700711486;MANDO ASIENTO D.  73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;8353;5429.45;2923.55;0;0.65;997;11;169
1464;7700711574;CONSOLA AUT.      63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;28392;18454.8;9937.2;0;0.65;902;11;169
1465;7700711709;PORTA CORNETA     21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;21933;14256.45;7676.55;0;0.65;589;11;688
1466;7700711847;TAPON MULTIPLE.   22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;932;605.8;326.2;0;0.65;978;11;253
1467;7700712537;OBTURADOR         42;42;;;SS8;1111;8-0904;2;0;0;0;1998-04-21;1998-01-27;2986;1940.9;1045.1;365.2;0.65;978;11;688
1468;7700712548;GANCHO            73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;16270;10575.5;5694.5;0;0.65;414;11;247
1469;7700712549;GANCHO FIJAC.     73;73;;;;1111;1-0106;3;0;0;0;1998-07-08;1998-07-08;3676;2389.4;1286.6;2135.1;0.65;996;11;
1470;7700712579;BASE MOTOV. IZQ   43;43;;;;1111;19-0504;1;0;0;0;1980-01-01;1980-01-01;40643;26417.95;14225.05;3361.02;0.65;263;11;
1471;7700712582;BASE MOTOV DER    43;43;;;;1111;36-0101;1;0;0;0;1980-01-01;1980-01-01;40643;26417.95;14225.05;3361.02;0.65;263;11;
1472;7700712892;GOMA TANQUE 73/21/LY;LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2066;1342.9;723.1;0;0.65;399;11;202
1473;7700712900;RESISTENCIA TABLE 63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;13583;8828.95;4754.05;0;0.65;998;11;580
1474;7700712901;SERVO CERRAD.MAT  21;21;;;NV2;1111;13-0804;1;0;0;0;1998-09-10;1998-09-23;41364;26886.6;14477.4;7649.49;0.65;727;11;
1475;7700712907;JUNTA TAPA CAJA VE51;51;;;;1321;6-0806;3;0;0;0;1998-08-03;1998-10-21;7754;4652.4;3101.6;638.75;0.6;564;11;181
1476;7700712908;TAPA SUPERIOR     21;21;;;OO8;1161;1-0604;5;0;0;0;1998-03-03;1997-10-01;6124;2449.6;3674.4;704.46;0.4;993;11;652
1477;7700712920;SOPORTE VENT IZQ  63;63;;;NV2;1111;55-0102;3;0;0;0;1998-10-31;1998-08-21;34884;22674.6;12209.4;3066.7;0.65;263;11;
1478;7700712921;SOPORTE VENTIL DER63;63;;;;1111;6-0309;1;0;0;0;1980-01-01;1980-01-01;39070;25395.5;13674.5;3078.12;0.65;263;11;688
1479;7700712951;GUIA SUICHERA     63;63;;;;1111;4-0706;2;0;0;0;1998-08-03;1998-07-14;7496;4872.4;2623.6;852.52;0.65;998;11;637
1480;7700712953;TAPA SUPER OVERCOD63;63;;;;1111;15-0104;1;0;0;0;1999-03-03;1999-03-06;35804;23272.6;12531.4;2394.09;0.65;698;11;169
1481;7700712954;TAPA OVERCOAT     63;63;;;;1111;18-0201;1;0;0;0;1980-01-01;1980-01-01;58787;38211.55;20575.45;3918.38;0.65;698;11;999
1482;7700713013;OBTURADOR TABLERO 42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5648;3671.2;1976.8;0;0.65;978;11;130
1483;7700713565;CENICERO TRASERO  73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;15948;10366.2;5581.8;0;0.65;331;11;688
1484;7700713567;REJILLA CORNETA   73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;18663;12130.95;6532.05;0;0.65;909;11;169
1485;7700713572;PANEL INF.DER.    73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;18683;12143.95;6539.05;0;0.65;390;11;169
1486;7700713902;VOLANTE DE MOTOR  19;19;;;GG8;1111;18-0102;1;0;0;0;1980-01-01;1980-01-01;248537;161549.05;86987.95;15240.3;0.65;29;11;472
1487;7700713904;ARBOL DE LEVA     19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;350863;228060.95;122802.05;0;0.65;13;11;
1488;7700713988;VARILLA ACEITE.43/63;43/63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;19;11;373
1489;7700714112;GUATERA GRIS CENIZ63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;177318;115256.7;62061.3;0;0.65;337;11;169
1490;7700714197;CAPSULA     41.75.63;63;;;;1131;20-0203;46;0;0;0;1998-07-07;1998-10-15;13497;10797.6;2699.4;2256.8;0.8;573;11;652
1491;7700714199;MODULADOR   63/43/21;63/43/21;;;;1131;22-0101;98;0;0;0;1998-07-03;1998-10-29;14552;11641.6;2910.4;2245.81;0.8;573;11;652
1492;7700714253;GOMA SUP PARACHOQ 51;51;;;;1111;30-0102;2;0;0;0;1998-06-08;1998-03-16;36720;23868;12852;3361.21;0.65;341;11;637
1493;7700714277;ENGANCHE          51;51;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;997;11;736
1494;7700714278;ENGANCHE          51;51;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;997;11;736
1495;7700714286;ENGANCHE       51/53;53;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5727;3722.55;2004.45;0;0.65;997;11;247
1496;7700714549;CONSOLA CENTRAL   41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;48644;31618.6;17025.4;0;0.65;902;11;169
1497;7700714851;SPOILER MALETA    75;75;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;137062;89090.3;47971.7;0;0.65;288;11;637
1498;7700714939;BARRA TENSORA  43/63;63;;;NV2;1111;53-0303;4;0;0;0;1980-01-01;1980-01-01;133810;86976.5;46833.5;10247.59;0.65;141;11;685
1499;7700714974;MANGUERA CARB  73/42;42;;;;1111;1-0904;5;0;0;0;1998-08-03;1998-09-22;5685;3695.25;1989.75;532.53;0.65;547;11;142
1500;7700715081;DISCO FRENO       63;63;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;114;13;709
1501;7700715149;CUBO RUED 43/53/6321;43/53/63/21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;144951;94218.15;50732.85;0;0.65;119;11;709
1502;7700715166;DISCO FRENO TRAS. 63;63;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;114;13;709
1503;7700715444;MANGUERA BOMBA AG 21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;549;13;148
1504;7700715482;GANCHO SOPORTE    21;21;;;;1111;8-0905;9;0;0;0;1998-10-06;1998-10-06;1325;861.25;463.75;302.13;0.65;978;11;247
1505;7700715851;GOMA HORQUILLA    73;73;;;;1111;5-0706;35;0;0;0;1998-09-10;1998-10-19;1028;668.2;359.8;127.94;0.65;993;11;637
1506;7700715990;SOPORTE PIST F/51/42;42;;;;1111;14-0603;15;0;0;0;1998-07-03;1998-09-30;57240;37206;20034;6376.28;0.65;572;11;625
1507;7700716091;DISTRIBUIDOR ELECT63;63;EX7700696708-MARCHAL;;NV2;1121;15-0504;1;0;0;0;1998-01-18;1998-01-19;92772;55663.2;37108.8;4353.28;0.6;607;11;514
1508;7700716905;PROTECTOR         21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;17459;11348.35;6110.65;0;0.65;993;11;652
1509;7700717208;TUERCA MULTIPLE   19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;665;432.25;232.75;0;0.65;462;11;253
1510;7700717284;CORRE TPO PLANA   43;43;;7700854163;;1111;;0;0;0;0;1980-01-01;1980-01-01;25281;16432.65;8848.35;0;0.65;0;11;
1511;7700717369;OBTURADOR PALANCA 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;8008;5205.2;2802.8;0;0.65;994;11;637
1512;7700717440;JGO. DE CORREAS   96;96;;;;1421;8-0902;1;0;0;1;1998-07-03;1998-09-30;10016;6009.6;4006.4;943.57;0.6;503;11;151
1513;7700717441;BOCINA POLEA   41/73;73;INT 7700857276;;;1111;;0;0;0;1;1980-01-01;1980-01-01;12665;8232.25;4432.75;0;0.65;991;11;463
1514;7700717540;JUNTA DE CAJ41/43/21;21;;;;1321;8-0504;1;0;0;1;1998-10-20;1998-10-20;7020;4212;2808;388.03;0.6;564;11;181
1515;7700717578;RETEN PRESION     41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1374;893.1;480.9;0;0.65;465;11;259
1516;7700717694;PISTON CAJA DIREC 42;42;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;8900;5340;3560;0;0.6;996;11;652
1517;7700717706;RETEN             T4;T4;;;OO8;1161;3-0906;2;0;0;0;1997-08-19;1997-06-23;2365;946;1419;271.62;0.4;465;11;
1518;7700717764;VARILLA  PALAN CAM63;63;;;GG8;1111;2-0301;3;0;0;0;1997-10-27;1997-11-21;45316;29455.4;15860.6;5210.63;0.65;167;11;661
1519;7700717766;VARILLA PALANCA   63;63;;;GG8;1111;62-0404;4;0;0;0;1997-10-27;1997-10-01;47265;30722.25;16542.75;5429.41;0.65;167;11;661
1520;7700717768;VARILLA CAJA      41;41;;;NV1;1111;4-0302;1;0;0;0;1998-10-31;1997-11-19;41882;27223.3;14658.7;2608.62;0.65;167;11;661
1521;7700717853;CIGUEÑAL          21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1037091;674109.15;362981.85;0;0.65;3;11;457
1522;7700717988;ABRAZADERA FILTRO. 22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;991;11;325
1523;7700717999;SOPORTE CABLE     21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;5188;3112.8;2075.2;0;0.6;991;11;274
1524;7700718102;BASE MOTOR     73/42;42;;;NV1;1611;10-0104;1;0;0;0;1997-06-03;1997-06-03;20390;13253.5;7136.5;0;0.65;994;11;688
1525;7700718149;OBTURADOR         19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;9601;6240.65;3360.35;0;0.65;995;11;169
1526;7700718380;SELLO CARTER      19;19;;;;1411;5-0705;20;0;0;0;1998-06-10;1998-03-19;2911;1892.15;1018.85;356.97;0.65;508;11;205
1527;7700718488;SEPARADOR         22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;14417;9371.05;5045.95;0;0.65;994;11;259
1528;7700718503;PIÑON DISTRIB. 19/LY;19/LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20768;13499.2;7268.8;0;0.65;24;11;469
1529;7700718504;PIÑON ARBOL LEVA  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;38418;24971.7;13446.3;0;0.65;24;11;469
1530;7700718752;CORREA TIEMPO     K4;K4;;;OO8;1461;9-0404;2;0;0;0;1996-10-04;1996-10-04;23671;9468.4;14202.6;2494.59;0.4;507;11;151
1531;7700718856;GUARDAPOLVO PALAN 73;73;;;GG8;1111;10-0703;6;0;0;0;1998-04-21;1998-09-24;24892;16179.8;8712.2;1467.8;0.65;89;11;661
1532;7700718963;PIÑON SEGUNDA     73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;137457;89347.05;48109.95;0;0.65;79;11;649
1533;7700719076;TENSOR CADENA     70;70;;;OO8;1161;5-0206;1;0;0;0;1997-10-27;1998-10-30;23953;9581.2;14371.8;2776.92;0.4;506;11;373
1534;7700719105;TENSOR CADENA     41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;23953;15569.45;8383.55;0;0.65;506;11;373
1535;7700719140;CUBO RUEDA        73;73;;;NV2;1111;53-0404;2;0;0;0;1998-10-31;1998-06-17;105840;68796;37044;12201.61;0.65;119;11;709
1536;7700719523;EJE RETROCESO     21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;66570;43270.5;23299.5;0;0.65;72;11;649
1537;7700719591;AMORTIGUA AV.IZQUIERDO. T4;T4;;;SS8;1421;26-0103;2;0;0;0;1997-09-12;1997-09-12;183330;109998;73332;20389.66;0.6;820;13;673
1538;7700719592;AMORTIGUA.AV.DER  T4;T4;;;;1421;28-0301;1;0;0;0;1997-09-12;1998-03-09;183329;109997.4;73331.6;20389.66;0.6;820;13;673
1539;7700719666;JUNTA VALV        BY;BY;EX 7700743903;;SS8;1421;1-0601;9;0;0;0;1997-10-27;1998-03-11;24606;14763.6;9842.4;2726.83;0.6;529;11;157
1540;7700720274;PIÑON DE 4VEL     50;50;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;107104;69617.6;37486.4;0;0.65;79;11;649
1541;7700720275;PIÑON 2-VEL       63;63;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;257981;167687.65;90293.35;0;0.65;79;11;649
1542;7700720280;VALVULA REGULA 19/LY;LY;;;SS8;1111;6-0706;2;0;0;0;1997-07-22;1997-07-22;22190;14423.5;7766.5;1821.96;0.65;523;11;148
1543;7700720336;BOCINA MOTOR   BY/LY;LY;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1184;769.6;414.4;0;0.65;461;11;373
1544;7700720396;PIñON 73/42/21;21;;;;1131;8-0102;2;0;0;0;1998-06-08;1998-03-19;95308;76246.4;19061.6;14376.2;0.8;79;11;
1545;7700720476;BOMBA GASOLINA 43/63;63;;;;1021;14-0803;3;0;0;0;1997-02-18;1998-05-26;33512;20107.2;13404.8;3189.19;0.6;505;11;376
1546;7700720783;JGO.CABLES BUJ.21/63;63;;;;1121;54-0403;22;0;0;0;1998-08-07;1998-10-28;15601;9360.6;6240.4;3664.44;0.6;623;11;610
1547;7700720784;CABLE MODULO/ELEC/41;41;;;;1431;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;610;11;529
1548;7700720842;CABLE BOBINA      21;21;;;;1121;3-0703;1;0;0;4;1998-08-03;1998-08-24;11917;7150.2;4766.8;1248.94;0.6;623;11;604
1549;7700720854;ARANDELA CAJA.    73;73;;;NV2;1111;5-0405;1;0;0;0;1998-10-31;1998-07-27;5225;3396.25;1828.75;1060.32;0.65;465;11;262
1550;7700720878;TAPA MOTOR        21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;991;11;538
1551;7700720885;RETEN;;;7703066375;;1111;;0;0;0;0;1980-01-01;1980-01-01;1065;692.25;372.75;0;0.65;465;11;
1552;7700720977;GOMA PALANCA      21;21;;;;1111;4-0906;22;0;0;0;1998-08-03;1998-07-23;1814;1179.1;634.9;191.21;0.65;993;11;637
1553;7700720978;FILTRO ACEITE  63/21;21;;;;1111;24-0502;2;0;0;0;1998-07-07;1998-10-21;5184;3369.6;1814.4;491.67;0.65;501;13;
1554;7700721011;BARRA PALANCA     96;96;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;88915;57794.75;31120.25;0;0.65;167;11;688
1555;7700721270;CHAPA MODULO      21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7257;4717.05;2539.95;0;0.65;993;11;652
1556;7700721300;AMORTIG. TRAS     73;73;;;;1121;28-0202;1;0;0;0;1980-01-01;1980-01-01;73162;43897.2;29264.8;5100.65;0.6;820;13;
1557;7700721374;ARANDELA       63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2586;1680.9;905.1;0;0.65;465;11;262
1558;7700721375;ARANDELA       63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2586;1680.9;905.1;0;0.65;465;11;262
1559;7700721430;ARO SICRONICO  63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;993;11;649
1560;7700721431;ARO SINCRONICO 63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;993;11;649
1561;7700721483;ESTOPERA EJE      21;21;;;GG8;1111;3-0904;26;0;0;0;1997-12-18;1998-09-24;3026;1966.9;1059.1;361.56;0.65;89;11;493
1562;7700721642;CREMALLERA CAJA   F4;F4;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;245331;147198.6;98132.4;0;0.6;29;11;
1563;7700721682;RESPIRADERO CAJA  21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5764;3746.6;2017.4;0;0.65;919;11;649
1564;7700721915;PLANETARIO        21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;137305;89248.25;48056.75;0;0.65;91;11;649
1565;7700722064;PLATO DE PRESION  63;63;;;;1321;22-0701;1;0;0;0;1996-08-16;1996-08-16;162000;97200;64800;15106.35;0.6;562;11;655
1566;7700722068;POTENCIOMETRO C.O.22;22;;;NV2;1111;15-0107;2;0;0;0;1998-10-31;1998-08-14;51732;33625.8;18106.2;3857.15;0.65;194;11;604
1567;7700722233;HORQUILLA SELECT. 21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;72;11;649
1568;7700722303;PIÑON VELOCIME:73/42;42;;;;1111;1-0205;7;0;0;0;1998-09-10;1998-08-27;2472;1606.8;865.2;332.56;0.65;80;11;761
1569;7700722304;EJE PISTON        73;73;;;;1111;11-0406;10;0;0;0;1998-07-14;1998-09-10;6048;3931.2;2116.8;477.3;0.65;80;11;761
1570;7700722461;TUBERIA DE CAMARA 22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;991;11;148
1571;7700722534;LAINA REGL VALV   TT X=4.00;;;;GG8;1111;2-0205;4;0;0;0;1997-12-18;1997-10-17;3902;2536.3;1365.7;580.94;0.65;54;11;274
1572;7700722758;CADENA TIP. ;47/73/42;;;;1411;1-0407;1;0;0;0;1998-09-10;1998-09-23;7112;4622.8;2489.2;1042.35;0.65;507;11;244
1573;7700722804;CABLE BOBINA      SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;9486;6165.9;3320.1;0;0.65;623;11;604
1574;7700722946;SOPORTE ALTERNAD  21;21;;;NV2;1111;13-0807;1;0;0;0;1998-10-31;1998-06-18;41688;27097.2;14590.8;4240.38;0.65;653;11;325
1575;7700722952;DESFOGUE CARBUR.  TT;TT;;;;1111;7-0203;3;0;0;0;1980-01-01;1980-01-01;29532;19195.8;10336.2;3166.22;0.65;510;11;
1576;7700722963;PLATINA DE TECHO  42;42;;;;1111;62-0304;1;0;0;0;1998-06-08;1998-09-09;15604;10142.6;5461.4;1760.59;0.65;341;11;325
1577;7700722964;EMBELLECEDOR      42;42;;;;1111;11-0909;1;0;0;0;1997-05-02;1997-05-02;15604;10142.6;5461.4;0;0.65;341;11;
1578;7700723016;SOPORTE GATO      T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3518;2286.7;1231.3;0;0.65;996;11;325
1579;7700723029;VARILLA BALANC:73/42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7606;4943.9;2662.1;0;0.65;28;11;373
1580;7700723067;ARANDELA          TT;TT;;;;1111;6-0205;5;0;0;3;1998-08-03;1998-10-19;121;78.65;42.35;34.17;0.65;993;11;
1581;7700723178;RESORTE           96;96;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5587;3631.55;1955.45;0;0.65;171;11;271
1582;7700723201;RESORTE           73;73;;;;1111;15-0406;3;0;0;0;1998-03-09;1998-10-19;1526;991.9;534.1;184.09;0.65;171;11;268
1583;7700723246;PIÑON BOMB ACET63/21;21;;;NV2;1111;15-0606;2;0;0;0;1997-09-04;1998-02-04;49572;32221.8;17350.2;5037.55;0.65;37;11;394
1584;7700723384;ARANDELA          73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;993;11;262
1585;7700723388;BLOQUEADOR        73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;12744;8283.6;4460.4;0;0.65;73;11;652
1586;7700723508;CONECTOR 2.       T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2051;1333.15;717.85;0;0.65;516;11;48
1587;7700723614;TORNILLO BLOQUE   19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;10484;6814.6;3669.4;0;0.65;463;11;253
1588;7700723640;NIPLE PURGA       21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;4781;3107.65;1673.35;0;0.65;48;11;253
1589;7700723654;CORONA DIFERENCIA.73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;350894;228081.1;122812.9;0;0.65;91;11;649
1590;7700723786;FILTRO CUERPO VAL.B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;43820;28483;15337;0;0.65;242;11;652
1591;7700723794;HORQUILLA 3A 4A   21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;104016;67610.4;36405.6;0;0.65;72;11;649
1592;7700723818;SOPORTE ARRANQUE  21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3823;2484.95;1338.05;0;0.65;86;11;688
1593;7700723880;BRONCE CAJA       21;21;;;;1111;1-0907;22;0;0;0;1998-08-03;1998-06-11;31981;20787.65;11193.35;10361.79;0.65;63;11;649
1594;7700723919;EJE BOMBA ACEITE. 42;42;;;NV1;1111;15-0408;1;0;0;1;1998-08-03;1998-08-19;30011;19507.15;10503.85;3410.1;0.65;991;11;649
1595;7700723945;TERMOSTATO BOMBA  19;19;;;;1411;;0;0;0;0;1980-01-01;1980-01-01;26611;17297.15;9313.85;0;0.65;519;11;775
1596;7700723967;JUNTA T/VAL/50/42/73;73;;;;1421;56-0403;8;0;0;0;1997-07-15;1998-09-22;2889;1733.4;1155.6;285.61;0.6;529;11;157
1597;7700724004;SOPORTE RESORTE   21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1851;1203.15;647.85;0;0.65;993;11;652
1598;7700724021;INYECTORES DE GAS.22;22;;;SS8;1111;1-0607;7;0;0;0;1998-01-05;1998-05-31;178200;115830;62370;7132.5;0.65;531;11;361
1599;7700724060;PIÑON SEGUN:43/63/21;21;;;NV2;1111;12-0201;3;0;0;0;1998-10-31;1997-10-07;84888;55177.2;29710.8;8619.58;0.65;79;11;649
1600;7700724347;BOCINA PALANC VEL:42;42;;;OO8;1161;3-0606;32;0;0;0;1998-04-21;1998-05-11;703;281.2;421.8;85.97;0.4;993;11;550
1601;7700724358;GATO ELEVADOR     T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;156785;101910.25;54874.75;0;0.65;927;11;430
1602;7700724884;SOPORTE CABLE     21;21;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;2191;1314.6;876.4;0;0.6;981;11;274
1603;7700724890;BRIDA ARBOL LEV63/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7290;4738.5;2551.5;0;0.65;53;11;373
1604;7700724968;SELECTOR          41;41;;;NV2;1111;4-0705;2;0;0;0;1980-01-01;1980-01-01;6253;4064.45;2188.55;17773.37;0.65;72;11;661
1605;7700725186;JUNTA TAPA VALVULA. 41;41;;;;1421;;0;0;0;0;1980-01-01;1980-01-01;8430;5058;3372;0;0.6;529;11;139
1606;7700725237;COLLARIN       73/19;19;;7700869415;;1321;;0;0;0;0;1980-01-01;1980-01-01;19426;11655.6;7770.4;0;0.6;563;11;722
1607;7700725384;SEGMENTO;;;;NV2;1111;8-0704;19;0;0;0;1998-10-31;1998-08-12;15660;10179;5481;269.19;0.65;572;11;
1608;7700725410;ESTOPERA ARBOL    LY;LY;;7703087192;;1121;;0;0;0;0;1980-01-01;1980-01-01;6911;4146.6;2764.4;0;0.6;971;11;493
1609;7700725453;HORQUILLA QTA.    T4;T4;;;;1111;12-0608;5;0;0;0;1998-09-10;1998-08-17;115660;75179;40481;15165.43;0.65;72;11;
1610;7700725577;CORREA TPO.PLANA  19;19;;;;1411;21-0803;2;0;0;0;1998-08-03;1998-10-28;24179;15716.35;8462.65;2242.39;0.65;507;11;154
1611;7700725578;COPELA DE CAJA    19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;9458;6147.7;3310.3;0;0.65;465;11;
1612;7700725579;RESORTE CAJA      19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;6372;4141.8;2230.2;0;0.65;171;11;
1613;7700725580;SEPARADOR CAJA    19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;19686;12795.9;6890.1;0;0.65;400;11;
1614;7700725584;TAPA VALVULAS     41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;132238;85954.7;46283.3;0;0.65;20;11;367
1615;7700725598;BASE PORTA SATEL. 21;21;;;;1121;21-0903;1;0;0;0;1998-09-10;1998-07-06;226212;135727.2;90484.8;33405.56;0.6;572;11;652
1616;7700725643;TREN DE MARCHA     B;B;;;;1111;;1;0;0;0;1997-10-17;1997-10-17;559047;363380.55;195666.45;0;0.65;;11;
1617;7700725720;HORQUILLA EMBRAGUE73;73;;;;1111;2-0208;1;0;0;2;1998-08-03;1998-09-23;22591;14684.15;7906.85;2524.01;0.65;71;11;649
1618;7700725745;LAMINA C/VALVULA  75;75;;;;1111;5-0801;1;0;0;0;1998-09-10;1998-07-13;6956;4521.4;2434.6;1112.96;0.65;564;11;652
1619;7700725747;ARO SINCRON. T4/63/21;T4/63/21;;;;1111;6-0807;1;0;0;0;1998-03-11;1998-09-22;48935;31807.75;17127.25;5602.88;0.65;63;11;649
1620;7700725904;SELEC. TERC-CUAR. 73;73;;;GG8;1111;2-0103;1;0;0;0;1997-01-09;1997-01-09;66570;43270.5;23299.5;7276.4;0.65;72;11;649
1621;7700725911;SELECTOR QUINTA   73;73;;;;1111;6-0408;1;0;0;0;1998-08-03;1998-10-23;66570;43270.5;23299.5;7697.57;0.65;72;11;649
1622;7700725921;TAPA TERMOSTATO R-FU;FU;;;;1111;3-0907;2;0;0;0;1998-07-07;1998-06-12;69209;44985.85;24223.15;7267.8;0.65;51;11;394
1623;7700725923;NIPLE 20X19MM     73;73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5267;3423.55;1843.45;0;0.65;49;11;229
1624;7700725955;PEDAL ACELERADOR  T4;T4;;;;1121;20-0904;15;0;0;0;1998-06-10;1998-05-31;26154;15692.4;10461.6;2876.25;0.6;163;11;
1625;7700725992;TUERCA            TT;TT;;;;1121;12-0806;12;0;0;0;1996-10-16;1996-10-16;9677;5806.2;3870.8;477.6;0.6;462;11;
