ID;NPRO;DPRO;TVEH;CORT;REEM;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;ZDOC;BPCL;PDUM;PDUA;BPNC;CPRO;FAM1;FAMI;NPRV;CADU
8316;7703101173;TORNILLO AMORT.   21;;1111;;0;0;0;0;0;;;;1659;0;0;1078;;;463;11;253
8317;7703101175;TORNILLO CARTER.  22;;1111;;0;0;0;0;0;;;;1444;0;0;939;;;463;11;253
8318;7703101181;TORNILLO SOPORTE  19;;1111;;0;0;0;0;0;;;;1229;0;0;799;;;463;11;253
8319;7703101200;TORNILLO SOPORTE  21;;1111;;0;0;0;0;0;;;;2085;0;0;1355;;;463;11;253
8320;7703101220;TORNILLO FARO     21;;1111;;0;0;0;0;0;;;;856;0;0;556;;;463;11;253
8321;7703101222;TORNILLOS 12X175;;1111;;90203;10;0;0;0;1998-06-17;;;2087;53336;21695;1357;;;463;11;
8322;7703101330;TORNILO PROTECT.  19;;1111;;0;0;0;0;0;;;;2085;0;0;1355;;;463;11;253
8323;7703101352;TORNILLO SOPORTE  BY;;1111;;0;0;0;0;0;;;;2417;0;0;1571;;;463;11;253
8324;7703197457;PROTECTOR CABLE   B5;;1111;;0;0;0;0;0;;;;1690;0;0;1098;;;980;11;
8325;7703197524;FUSIBLERA         B5;;1111;;60902;2;0;0;0;;;;6985;108502;48557;4540;GG8;;238;11;565
8326;7703197812;CONECTOR SOPL A/A BB;;1111;;;0;0;0;0;;;;1780;0;0;1157;;;980;11;
8327;7703197926;FUSIBLE 40 AMP:   19;;1111;;0;0;0;0;0;;;;3140;0;0;2041;;;725;11;571
8328;7703297158;FUSIBLE 30 AMP.TW/19;;1111;;;20;0;0;0;1998-09-24;;;1100;30873;975;715;;;725;11;
8329;7703397123;TAPA FUSIBLERA    B5;;1111;7701469179;0;0;0;0;0;;;;14237;0;0;9254;;;238;11;688
8330;7703397564;SOPORTE CABLEADO  BB;;1111;;;2;0;0;0;1998-09-30;;;3103;87375;31684;2017;;;991;11;274
8331;7703397565;SOPORTE CABLEADO  BB;;1111;;;2;0;0;0;1998-09-30;;;3103;87375;31684;2017;;;991;11;274
8332;7703497141;TERMINAL CABLE    B5;;1111;;0;0;0;0;0;;;;400;0;0;260;;;841;11;
8333;7703497147;TERMINAL CABLE    21;;1111;;70405;60;0;0;0;1998-08-03;1998-10-09;EX 7701997030;1481;38908;15873;963;;;976;11;259
8334;7703602001;TORNILLO BASTIDOR 19;;1111;;0;0;0;0;0;;;;1996;0;0;1297;;;463;11;253
8335;7703602002;TORNILLO BASTIDOR 19;;1181;;60806;8;0;0;0;;;;2729;2972;133;546;OO8;;463;11;253
8336;7703602035;TORNILLO EMB.     19;;1111;;0;0;0;0;0;;;;856;0;0;556;;;463;11;
8337;7703620000;TORNILLO BASTIDOR 19;;1111;;0;0;0;0;0;;;;2512;0;0;1633;;;463;11;253
8338;7703632001;TUERCA AMORTIG B5/TW;;1111;;40806;18;0;0;0;1998-07-21;1998-08-28;EX 7703032148;1331;28128;15961;865;;;462;11;253
8339;7704000006;BOMBA AGUA L/P    41;;1111;;0;0;0;0;0;;;;48630;0;0;31609;;;877;11;386
8340;7704000008;RACORD            TT;;1111;;0;0;0;0;0;;;;0;0;0;0;;;878;11;115
8341;7704000014;INYECTOR LPB   75/T4;;1111;;20105;0;0;0;0;1997-03-10;1998-10-29;;6804;928;4153;4423;NV2;;876;11;553
8342;7704000043;TAPA ENVASE       21;;1161;;70505;5;0;0;0;1997-02-04;1997-11-21;;7596;18095;80979;3038;OO8;;910;13;688
8343;7704000063;GUAYA GOBERNADOR  75;;1131;;630405;3;0;0;0;1998-07-07;1998-05-26;;49233;2005407;826445;39386;;;573;11;232
8344;7704000065;TAPA DEPOST 63/73/42;;1111;;30705;1;0;0;0;1998-10-20;1998-10-15;;8813;240506;57859;5728;;;910;11;118
8345;7704000179;BOCINA            73;;1111;;0;0;0;0;0;;;;3182;0;0;2068;;;469;11;466
8346;7704000187;PLATINA TECHO IZQ.50;;1111;;0;0;0;0;1;;;;15066;0;0;9793;;;341;11;130
8347;7704000276;JUNT TAPA TERST63/21;;1421;7700853897;0;0;0;0;0;;;;0;0;0;0;;;508;11;205
8348;7704000339;GOMA LUNETA       63;;1111;;0;0;0;0;0;;;;226582;0;0;147278;;;346;11;637
8349;7704000365;VID.CUSTO.AV.IZQ. T4;;1111;;460102;2;0;0;0;1998-09-10;1998-07-16;;28231;782297;451572;18350;;;853;13;214
8350;7704000366;VID.CUSTO.AV.DER. T4;;1111;;460101;1;0;0;0;1998-09-22;1998-08-04;;28231;782297;515562;18350;;;853;13;214
8351;7704000368;VIDRIO FIJO       T4;;1111;;350103;0;0;0;0;1996-11-07;1996-11-07;;32357;45733;0;21032;NV1;;853;13;214
8352;7704000408;VIDRIO TRASERO I. T4;;1111;;0;0;0;0;0;;;;37542;0;0;24402;;;854;13;
8353;7704000410;VIDRIO TRASERO D. T4;;1111;;0;0;0;0;0;;;;37542;0;0;24402;;;854;13;
8354;7704000446;ARANDELA GRADUACIO41;;1111;;40205;20;0;0;0;1998-08-05;;;2145;57452;18829;1394;;;465;11;262
8355;7704000448;EMBELLC.TRAS.IZQ/ 63;;1111;;0;0;0;0;0;;;;72535;0;0;47148;;;341;11;169
8356;7704000449;EMBELL.TRAS.DER/  63;;1111;;0;0;0;0;0;;;;72535;0;0;47148;;;341;11;169
8357;7704000451;EMBELL  PARAF DEL 63;;1111;;360202;0;0;0;0;;1997-11-18;;52321;72761;325623;34009;NV1;;341;11;169
8358;7704000452;EMBELL  PARAF DEL 63;;1171;;350102;1;0;0;0;;;;52321;72761;325623;15696;OO8;;341;11;169
8359;7704000453;PLATINA           63;;1111;;150903;1;0;0;0;;;;49473;100627;45033;32157;;;338;11;169
8360;7704000468;BASE MOTOR DERECH 63;;1621;;0;0;0;0;0;;;;39770;0;0;23862;;;38;11;637
8361;7704000469;BASE DE MOTOR     41;;1621;;130504;2;0;0;0;;;;26784;56259;251773;16070;NV2;;38;11;637
8362;7704000479;GOMA VIDRIO       75;;1111;;0;0;0;0;0;;;;41399;0;0;26909;;;380;11;637
8363;7704000583;RETRO.EXT.IZQ.    T4;;1111;;440102;2;0;0;0;1998-08-03;1998-09-30;;72851;1938707;2188094;47353;;;901;11;220
8364;7704000584;RETRO.EXT.DER.    T4;;1111;;110902;3;0;0;0;1998-08-03;1998-08-04;;72851;1931949;2868296;47353;;;901;11;220
8365;7704000619;PARABRISA         73;;1111;;490301;2;0;0;0;1998-01-23;;;117257;3195068;4086289;76217;;;851;13;214
8366;7704000628;GOMA VIDRIO TRAS  21;;1111;;0;0;0;0;0;;;;9449;0;0;6142;;;378;11;637
8367;7704000634;EMBLEMA VOLANTE   41;;1111;;0;0;0;0;0;;;;9785;0;0;6360;;;570;11;685
8368;7704000646;SOPORTE AMORTIG.  73;;1111;;0;0;0;0;0;;;;0;0;0;0;;;994;11;685
8369;7704000661;SOPORTE AMORTIGUAD73;;1111;;0;0;0;0;0;;;;17279;0;0;11231;;;323;11;637
8370;7704000674;ESTOPERA          73;;1121;;0;0;0;0;0;;;;7928;0;0;4757;;;971;11;493
8371;7704000681;BUJE MESETA    73/42;;1111;;530602;8;0;0;0;1998-10-08;1998-10-08;;7171;198633;114659;4661;;;461;11;637
8372;7704000715;SUJETADOR MULTIF. 22;;1111;;0;0;0;0;0;;;;5753;0;0;3739;;;575;11;274
8373;7704000750;EMBLEMA GTX 2 LITR63;;1111;;50606;0;0;0;0;1997-08-19;1998-07-23;;14374;373125;166982;9343;;;345;11;346
8374;7704000755;EMBLEMA FUEGO     63;;1111;;0;0;0;0;0;;;;14374;0;0;9343;;;345;11;346
8375;7704000758;PLATINA PARF AV I 41;;1151;;60107;1;0;0;0;1998-04-24;1998-02-27;;7725;221656;99262;3862;OO8;;341;11;637
8376;7704000759;PLAT PARAF AV DER 41;;1111;;40701;1;0;0;0;1998-09-10;1998-09-22;;7725;21436;123737;5021;;;341;11;637
8377;7704000760;PLATINA PTA AV IZQ41;;1111;;200204;1;0;0;0;1998-09-10;1998-09-22;;25869;717058;413913;16815;;;341;11;637
8378;7704000761;PLAT PTA AV DER   41;;1111;;0;0;0;0;0;;;;25490;0;0;16568;;;341;11;637
8379;7704000762;PLAT.PTA.TRAS.IZQ.41;;1111;;550703;1;0;0;0;1998-09-10;1998-09-22;;25490;706573;407861;16568;;;341;11;637
8380;7704000763;PLAT PTA TRAS.DER 43;;1111;;70101;1;0;0;0;1998-04-21;1998-02-27;;25490;732199;312322;16568;;;341;11;637
8381;7704000764;PLATINA PARF ARR I41;;1161;;20708;2;0;0;0;1998-04-21;1998-03-19;;19847;284948;121546;7939;OO8;;341;11;637
8382;7704000765;PLATINA PARF ARR D41;;1111;;0;0;0;0;0;;;;19847;0;0;12901;;;341;11;637
8383;7704000766;BASE CAJA         63;;1111;;130603;5;0;0;0;;;;20563;310026;138744;13366;NV2;;38;11;643
8384;7704000767;SOPORTE MOTOR/DER 63;;1621;;40602;0;0;0;0;1997-04-23;1997-04-23;;39770;51939;0;23862;NV1;;38;11;637
8385;7704000768;SPT MOTOR IZQ     63;;1621;;0;0;0;0;0;;;;51026;0;0;30616;;;38;11;637
8386;7704000769;BASE MOTOR IZQ    63;;1611;;530903;9;0;0;0;1997-04-23;1997-04-23;;63504;74178;331964;41278;NV2;;38;11;637
8387;7704000777;BASE DE CAJA   43/63;;1621;;110902;2;0;0;0;1998-07-14;1998-07-23;;64800;145958;462143;38880;;;38;11;637
8388;7704000792;GUARDABARRO IZQ.  73;;1111;;0;0;0;0;0;;;;28299;0;0;18394;;;405;11;619
8389;7704000793;GUARDABARRO DER.  73;;1111;;0;0;0;0;0;;;;28299;0;0;18394;;;405;11;619
8390;7704000796;GOMA VIDRIO FIJO  73;;1111;;0;0;0;0;0;;;;25315;0;0;16455;;;362;11;637
8391;7704000797;POLEA BOMBA AGUA  63;;1111;;20504;1;0;0;0;1998-09-10;1998-09-24;;15408;426973;246465;10015;NV1;;9;11;472
8392;7704000822;GOMA VIDRIO FIJO  73;;1111;;0;0;0;0;0;;;;25315;0;0;16455;;;362;11;637
8393;7704000829;BASE CENTRAL MOTOR63;;1621;;40704;2;0;0;0;1997-08-19;1997-04-23;;31518;74625;333965;18911;GG8;;38;11;637
8394;7704000861;EMBLEMA LATERAL   T4;;1111;;0;0;0;0;0;;;;2528;0;0;1643;;;978;11;
8395;7704000888;PLATINA PTA TRA D 41;;1111;;0;0;0;0;0;;;;0;0;0;0;;;341;11;637
8396;7704000889;PLATINA PTA DELT  41;;1111;;0;0;0;0;0;;;;0;0;0;0;;;341;11;637
8397;7704000961;GUARDAPOLVO       41;;1111;;0;0;0;0;0;;;;53027;0;0;34468;;;89;11;637
8398;7704000974;PLATINA TECHO     T4;;1111;;0;0;0;0;0;;;;13954;0;0;9070;;;341;11;325
8399;7704001036;BOCINA MESA TRAS  41;;1111;7700874773;0;0;0;0;0;;;EX 7704001238;4656;0;0;3026;;;461;11;637
8400;7704001058;LLAVE RUEDA       T4;;1121;;0;0;0;0;0;;;;29699;0;0;17819;;;927;11;316
8401;7704001075;CENICERO PTA.  42/73;;1111;;130505;2;0;0;0;;;;13284;289654;129627;8635;NV2;;331;11;
8402;7704001164;CINICERO TABLERO  42;;1111;;0;0;0;0;0;;;;33018;0;0;21462;;;331;11;688
8403;7704001166;FRENTE DE CONSOLA 42;;1111;;330202;0;0;0;0;1998-08-03;1998-09-22;;27570;738984;313309;17920;;;341;11;169
8404;7704001187;BOCINA MESA       75;;1611;;10704;4;0;0;0;1996-04-01;1997-11-24;;13354;17284;7735;8680;GG8;;38;11;637
8405;7704001195;BRAZO TRA         63;;1111;7701592270;;0;0;0;0;;;;113497;0;0;73773;;;111;11;685
8406;7704001197;OBTURADOR         73;;1111;;0;0;0;0;0;;;;4769;0;0;3100;;;997;11;169
8407;7704001198;OBTURADOR RETROV. 73;;1111;;0;0;0;0;0;;;;5180;0;0;3367;;;997;11;169
8408;7704001202;BASE RETROVISOR   73;;1111;;40902;2;0;0;0;;;;10288;12093;54119;6687;SS8;;978;11;169
8409;7704001204;OBTURADOR RETROV I/D;;1111;;110607;2;0;0;0;;;;9779;13862;62036;6356;SS8;;997;11;
8410;7704001207;MANILLA ELEV.VDIO.73;;1111;;0;0;0;0;0;;;;14858;0;0;9658;;;310;11;325
8411;7704001232;GOMA BARRA EST.AR.T4;;1111;;0;0;0;0;0;;;;17728;0;0;11523;;;146;11;637
8412;7704001238;BOCINA MESA TRA   41;;1111;7704001036;;0;0;0;0;;;;5855;0;0;3806;;;461;11;637
8413;7704001257;TOPE DE GOMA      19;;1111;;0;0;0;0;0;;;;28457;0;0;18497;;;323;11;130
8414;7704001271;LUNETA TRAS       73;;1111;;570101;0;0;0;3;1998-08-03;1998-09-14;;153643;4117358;1745647;99868;;;854;13;214
8415;7704001280;BOCINA MESETA     63;;1111;;130703;5;0;0;0;;;;16330;164998;73841;10614;NV2;;461;11;637
8416;7704001281;BOCINA MESA IZQ   51;;1111;;0;0;0;0;0;;;;16157;0;0;10502;;;461;11;637
8417;7704001283;BOCINA MESETA     63;;1171;;60503;7;0;0;0;1996-07-26;1997-11-15;;8596;12354;55287;2579;OO8;;461;11;637
8418;7704001315;MANILLA ELEVA V.  73;;1111;;110606;4;0;0;0;;;;16632;266489;11926;10811;NV2;;310;11;325
8419;7704001320;SOPORT.MOT.IZQ.73/42;;1621;;190702;15;0;0;0;1998-08-03;1998-10-28;;11440;265111;107959;6864;;;38;11;637
8420;7704001354;MANGUERA CALEFACC 51;;1111;;0;0;0;0;0;;;;9449;0;0;6142;;;730;13;148
8421;7704001358;MANGUERA CALEFACC 63;;1121;;0;0;0;0;0;;;;0;0;0;0;;;549;13;148
8422;7704001363;COLLARIN       75/63;;1371;;40902;2;0;0;0;1997-04-04;1998-08-04;;27293;480809;215174;8188;OO8;;563;11;655
8423;7704001371;BOCINA MESA TRASER51;;1661;;60305;2;0;0;0;1998-02-27;;;9040;232902;67804;3616;OO8;;461;11;637
8424;7704001410;GUAYA PALANCA CAM 63;;1111;;620403;0;0;0;0;1998-10-06;1998-10-08;;41229;1126188;846852;26799;;;825;11;241
8425;7704001432;SOPORTE DEPOSITO  21;;1121;;200304;1;0;0;0;1998-10-06;1998-09-24;;2785;70028;52658;1671;;;973;11;688
8426;7704001460;REJILLA TRAS.DER. 73;;1111;;0;0;0;0;0;;;;7180;0;0;4667;;;341;11;169
8427;7704001483;TUBO CAJA AUT.    75;;1111;;0;0;0;0;0;;;;75092;0;0;48810;;;975;11;148
8428;7704001501;JUNTA BAS CARB 41/21;;1021;;0;0;0;0;0;;;;16484;0;0;9890;;;524;11;205
8429;7704001538;SOPORTE CERRAD.   T4;;1111;;200404;3;0;0;0;1998-08-05;1998-09-30;;31091;833047;273024;20209;;;311;11;319
8430;7704001588;ESPIRAL TRAS.  43/63;;1111;;550702;2;0;0;0;;;;191941;309448;1384854;124762;NV2;;135;13;265
8431;7704001600;BUJE MESA         41;;1111;;120706;2;0;0;0;1996-09-30;1996-09-30;;2782;6016;26923;1808;;;461;11;637
8432;7704001629;ESPIRALES DEL: 73/42;;1111;;560601;4;0;0;0;;;;164142;298215;1334584;106692;NV2;;135;13;999
8433;7704001638;PLATINA TECHO DER 51;;1111;;630405;1;0;0;0;1998-09-10;1998-09-22;;15066;417653;241085;9793;;;341;11;130
8434;7704001647;GOMA PUERTA       T4;;1111;;0;0;0;0;0;;;;37296;0;0;24242;;;994;11;637
8435;7704001658;SPOILER AR        73;;1111;;0;0;0;0;0;;;;0;0;0;0;;;289;11;637
8436;7704001689;ESPIRAL DE. 43/53/63;;1111;;250102;1;0;0;0;;;;124970;2108421;943569;81230;;;135;13;
8437;7704001699;BASE TAPASOL   73/42;;1111;;0;0;0;0;0;;;;1404;0;0;913;;;996;11;169
8438;7704001712;BASE DEL.MOTOR    75;;1621;;100103;0;0;0;0;;1997-11-07;;72038;843649;377553;43223;NV1;;38;11;637
8439;7704001747;GOMA VIDRIO       73;;1111;;0;0;0;0;0;;;;146098;0;0;94964;;;362;11;637
8440;7704001769;TAPA FUSIBLERA    73;;1111;;0;0;0;0;0;;;;34813;0;0;22628;;;998;11;688
8441;7704001781;OBTURADOR SWICH.  73;;1111;;0;0;0;0;0;;;;2532;0;0;1646;;;998;11;166
8442;7704001798;TAPA OVERCOAT     73;;1111;;0;0;0;0;0;;;;29308;0;0;19050;;;698;11;169
8443;7704001799;TAPA OVERCOAT     73;;1111;;0;0;0;0;0;;;;25312;0;0;16453;;;698;11;169
8444;7704001800;OBTURADOR AMORTIG BY;;1111;;0;0;0;0;0;;;;4173;0;0;2712;;;994;11;637
8445;7704001811;GUAYA FRENO       47;;1521;;0;0;0;0;0;;;;21535;0;0;12921;;;824;11;232
8446;7704001813;OBTURADOR         73;;1111;;70605;2;0;0;0;1997-09-29;1998-07-15;;11529;296411;132651;7494;;;441;11;118
8447;7704001815;EMBLEMA VOLANTE   41;;1111;;0;0;0;0;0;;;;10673;0;0;6937;;;570;11;688
8448;7704001861;EMBLEMA LATERAL.  T4;;1111;;0;0;0;0;0;;;;474192;0;0;308225;;;545;11;346
8449;7704001880;DEPOSITO L.P.B.   63;;1111;;130309;2;0;0;0;;;;27324;45571;203941;17761;NV2;;875;11;118
8450;7704001893;BASE DE CAJA      75;;1621;;10403;1;0;0;0;1998-06-08;1998-02-12;;72038;1704605;662197;43223;;;38;11;643
8451;7704001914;MANDO INTER. PTA. 73;;1111;;30703;0;0;0;0;1998-08-03;1998-10-06;;20113;528145;213714;13073;;;315;11;325
8452;7704001915;MANILLA PTA.      73;;1111;;40505;1;0;0;0;1998-06-08;1998-10-20;;20113;509266;212687;13073;GG8;;315;11;
8453;7704001916;MANDO INTER.PTA.  73;;1111;;0;0;0;0;0;;;;20113;0;0;13073;;;315;11;325
8454;7704001917;MANDO INTR.PTA.   73;;1111;;0;0;0;0;0;;;;20113;0;0;13073;;;315;11;325
8455;7704001919;CARDAN DIRECCION  51;;1171;;40605;2;0;0;0;;;;28839;40542;181435;8652;OO8;;569;11;685
8456;7704001925;MANGUERA FRENO    47;;1111;;0;0;0;0;0;;;;25773;0;0;16752;;;823;11;148
8457;7704001937;MANGUERA FRENO    75;;1111;;0;0;0;0;0;;;;17434;0;0;11332;;;823;11;148
8458;7704001948;MANGUERA FRENO    63;;1111;;130601;4;0;0;0;;;;20736;36511;163395;13478;NV2;;823;11;148
8459;7704001950;MANGUERA FRENO    21;;1111;;0;0;0;0;0;;;;20214;0;0;13139;;;823;11;148
8460;7704001951;MANGUERA FRENO T. 19;;1111;;0;0;0;0;0;;;;20214;0;0;13139;;;823;11;148
8461;7704001952;MANGUERA          21;;1111;;20708;1;0;0;0;1996-12-02;1998-06-18;;29160;610375;273157;18954;;;823;13;148
8462;7704001954;MANGUERA FRENO AV 73;;1111;;530302;1;0;0;0;1998-09-22;1998-10-06;;24258;672205;456133;15768;;;823;11;148
8463;7704001963;MANILLA INT,AV    73;;1111;;0;0;0;0;0;;;;19053;0;0;12384;;;315;11;169
8464;7704001970;PLATINA AR IZQ    73;;1111;;0;0;0;0;0;;;;0;0;0;0;;;341;11;622
8465;7704001971;PLATINA AR DER.   73;;1111;;0;0;0;0;0;;;;0;0;0;0;;;341;11;622
8466;7704001982;EMBELL  IZQ.      73;;1111;;0;0;0;0;0;;;;0;0;0;0;;;341;11;622
8467;7704001983;EMBELL  DER.      73;;1111;;0;0;0;0;0;;;;0;0;0;0;;;341;11;622
8468;7704002006;BISAGRA COMPTA.AR 73;;1111;;0;0;0;0;0;;;;12634;0;0;8212;;;995;11;328
8469;7704002011;CAPUCHON TUERC:73/42;;1111;;0;0;0;0;0;;;;1063;0;0;691;;;105;11;637
8470;7704002027;ARO FARO IZQ.     73;;1111;;270204;5;0;0;0;1996-04-01;1997-11-21;;35518;51678;231271;23087;SS8;;338;11;169
8471;7704002028;ARO FARO DER.     73;;1111;;230404;4;0;0;0;1997-09-29;1997-07-28;;21667;582395;260636;14084;SS8;;338;11;169
8472;7704002029;PARRILLA CENTRAL  73;;1171;;390303;6;0;0;0;1996-03-03;1996-03-03;;34922;52693;235814;10477;OO8;;338;11;169
8473;7704002058;SOPORTE CAJA D/43/75;;1111;;100407;1;0;0;0;1998-09-22;1998-10-08;;13936;39144;257973;9058;;;;11;
8474;7704002215;INYECT LPB. 63/73/42;;1111;;30808;4;0;0;0;1998-07-07;1998-10-28;;20030;515254;218602;13019;;;877;11;553
8475;7704002218;SOPORTE MANGUERA  19;;1111;;0;0;0;0;0;;;;678;0;0;441;;;465;11;325
8476;7704002225;GUAYA CAPOT    73/42;;1111;;560504;4;0;0;0;1996-09-10;1997-10-07;;19837;525529;235187;12894;;;733;11;
8477;7704002236;DEPOSITO LPB.  73/42;;1111;;10109;0;0;0;0;1996-07-11;1996-07-11;;20373;33464;0;13242;;;875;11;118
8478;7704002237;FILTRO DEPOSITO   19;;1111;;0;0;0;0;0;;;;14100;0;0;9165;;;991;11;361
8479;7704002263;BUJE RUEDA        63;;1111;7701204667;0;0;0;0;0;;;;0;0;0;0;;;119;11;685
8480;7704002269;GUAYA FRENO MANO  63;;1121;;240402;1;0;0;0;1997-01-27;1997-01-27;;14688;281634;126038;8813;NV2;;824;11;
8481;7704002279;GUAYA EMBRAG. 63/43;;1521;;620402;3;0;0;0;1998-08-03;1998-06-12;;22578;55552;234682;13547;;;825;11;
8482;7704002282;GUAYA EMBRAGUE    41;;1521;;230102;2;0;0;0;1998-07-07;1998-10-13;;23345;573666;242726;14007;;;825;11;232
8483;7704002372;GUAYA ACELERADOR  51;;1521;;0;0;0;0;0;;;;14054;0;0;8432;;;826;11;232
8484;7704002415;JUNTA TAPA TRAS   73;;1111;;110504;10;0;0;0;1998-08-03;1998-09-21;;3371;89643;38187;2191;NV1;;971;11;157
8485;7704002484;SOPORTE           96;;1111;;0;0;0;0;0;;;;5493;0;0;3570;;;36;11;637
8486;7704002509;SOPORTE ESCAPE 47/96;;1111;;0;0;0;0;0;;;;4521;0;0;2939;;;36;11;637
8487;7704002515;PARABRISAS        T4;;1111;;490101;7;0;0;0;1998-10-21;1998-10-21;;157032;3546428;2153957;102071;;;851;13;214
8488;7704002533;BUJE PALANCA   43/63;;1111;;130506;2;0;0;0;;1997-10-07;;5184;117969;52794;3370;NV2;;993;11;
8489;7704002578;BUJE CAJA         21;;1111;;0;0;0;0;0;;;;4363;0;0;2836;;;993;11;274
8490;7704003006;PROTECTOR IZQ. 73/42;;1111;;360103;0;0;0;0;1997-12-10;1997-12-10;;224604;312533;0;145993;NV1;;405;11;619
8491;7704003007;PROTECTOR DER. 73/42;;1111;;360303;0;0;0;0;;1997-08-18;;141501;312533;0;91976;NV1;;405;11;619
8492;7704003034;PLATINA TRAS DERE 53;;1111;;0;0;0;0;0;;;;29664;0;0;19282;;;341;11;637
8493;7704003035;PLATINA TRAS IZQU 53;;1111;;0;0;0;0;0;;;;29664;0;0;19282;;;341;11;637
8494;7704003263;OBTURADOR CAPOT   73;;1111;;0;0;0;0;0;;;;2147;0;0;1396;;;997;11;166
8495;7704003389;SOPORTE IZQ.      73;;1111;;0;0;0;0;0;;;;2868;0;0;1864;;;997;11;169
8496;7704003390;SOPORTE DER.      73;;1111;;120906;2;0;0;0;1997-03-04;1998-09-24;;3024;68619;30709;1966;NV2;;997;11;169
8497;7704003484;OBTURADOR RETROV. 73;;1111;;0;0;0;0;0;;;;5730;0;0;3725;;;978;11;169
8498;7704003503;PLATINA TRAS DER  63;;1111;;0;0;0;0;0;;;;20099;0;0;13064;;;283;11;325
8499;7704003504;PLATINA DEL IZQ   63;;1111;;330303;1;0;0;0;1997-07-30;1997-07-30;;21168;365187;16343;13759;NV2;;283;11;325
8500;7704003650;PLATINA IZQ.TECHO 73;;1111;;620303;0;0;0;0;1998-08-03;1998-09-24;;15261;396832;163946;9920;;;341;11;325
8501;7704003651;PLATINA DER.TECHO 73;;1111;;620302;1;0;0;0;1998-08-03;1998-09-24;;15261;398974;167261;9920;;;341;11;325
8502;7704003710;MANILLA ELEVA V.  73;;1111;;0;0;0;0;0;;;;14858;0;0;9658;;;310;11;325
8503;7704003711;MANILLA INF CENIZ 42;;1111;;0;0;0;0;0;;;;19053;0;0;12384;;;315;11;688
8504;7704003714;PARRILLA FRONTAL  63;;1111;;360102;1;0;0;0;1998-09-10;1998-09-24;;47628;909282;524872;30958;;;338;11;169
8505;7704003725;PLATINA DEL DER   63;;1111;;0;0;0;0;0;;;;20099;0;0;13064;;;283;11;679
8506;7704003731;BOLA PALANCA      73;;1111;;50805;3;0;0;0;1998-06-08;1998-04-02;;35007;959171;399086;22755;;;77;11;661
8507;7704003829;GUAYA ESTAR 96/73/42;;1111;;40809;0;0;0;0;1998-07-07;1998-10-06;;24394;642613;269489;15856;;;879;11;232
8508;7704003905;MANGUERA          21;;1111;;0;0;0;0;0;;;;20214;0;0;13139;;;823;13;148
8509;7704003919;MANILLA PTA    73/42;;1111;;200201;4;0;0;0;1997-07-09;1998-10-01;;25614;33524;150028;16649;;;311;11;325
8510;7704003958;MANGUERA FRENO    19;;1111;;0;0;0;0;0;;;;20214;0;0;13139;;;823;11;148
8511;7704003961;MANGUERA FRENO    19;;1111;;0;0;0;0;0;;;;20214;0;0;13139;;;823;11;148
8512;7705001085;BOCINA            73;;1111;;0;0;0;0;0;;;;2096;0;0;1362;;;993;11;550
8513;7705001094;BOCINA SENSOR  51/21;;1111;;0;0;0;0;0;;;;1972;0;0;1282;;;991;11;466
8514;7705001131;BUJE RAMPA CINT   TW;;1111;;20905;1;0;0;0;1997-09-29;1997-07-04;;3082;78447;35107;2003;;;993;11;637
8515;7705001135;BOCINA ARRANQUE   42;;1111;;0;0;0;0;0;;;;1690;0;0;1098;;;991;11;466
8516;7705001205;EJE MESETA     26/96;;1111;;120506;2;0;0;0;;;;3888;91179;40805;2527;NV2;;994;11;685
8517;7705001210;BOCINA SEPARAD 63/21;;1111;;0;0;0;0;0;;;;1750;0;0;1137;;;400;11;0
8518;7705001293;SEPARADOR TORNILL.19;;1111;;0;0;0;0;0;;;;1201;0;0;781;;;461;11;268
8519;7705001294;ESPACIADOR        21;;1121;;0;0;0;0;0;;;;2139;0;0;1283;;;572;11;652
8520;7705001303;TORNILLO BISAGRA  21;;1111;;0;0;0;0;0;;;;2760;0;0;1794;;;400;11;253
8521;7705001316;PASADOR           21;;1111;;0;0;0;0;0;;;;3430;0;0;2229;;;994;11;259
8522;7705001368;BOCINA MOTOR      21;;1111;;0;0;0;0;0;;;;1184;0;0;770;;;461;11;462
8523;7705001417;SOPORTE ALTENADOR TW;;1111;;10406;3;0;0;0;1997-12-18;;;1526;39638;18943;992;;;400;11;463
8524;7705002003;SOPORTE DE EMBRAG 21;;1111;;110807;64;0;0;0;1998-08-03;1998-10-20;;2149;3904;16393;1397;;;400;11;274
8525;7705002048;BOCINA SOP.GATO   41;;1111;;0;0;0;0;0;;;;0;0;0;0;;;995;11;
8526;7705002060;JUNTA MOT LPB. 73/42;;1411;;120506;3;0;0;0;1997-01-28;1998-10-28;;1693;3572;15986;1100;;;978;11;157
8527;7705002061;RETEN GUANTERA    73;;1111;;0;0;0;0;0;;;;2385;0;0;1550;;;997;11;172
8528;7705002073;BOCINA PEDAL      73;;1111;;0;0;0;0;0;;;;1972;0;0;1282;;;994;11;
8529;7705005006;SOPORTE MANGUERA  21;;1121;;0;0;0;0;0;;;;3928;0;0;2357;;;973;11;274
8530;7705005078;SOPORTE RALENTI   22;;1111;;0;0;0;0;0;;;;3668;0;0;2384;;;991;11;274
8531;7705005104;SOPORTE MANG FILT 21;;1111;;0;0;0;0;0;;;;3068;0;0;1994;;;981;11;259
